baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000039308.6	589.583389096037	-0.592154286203	0.1221174140346	-4.84905687599332	1.24049852454333e-06	6.82647628120343e-06
ENSMUSG00000069920.10	416.06486524266	-0.889344543595512	0.18348391618192	-4.84698911000868	1.25349305498942e-06	6.89609804370104e-06
ENSMUSG00000033107.6	33.7447177061138	1.8895955548823	0.389950513251203	4.84573167791943	1.26145909708904e-06	6.93802503398974e-06
ENSMUSG00000050382.14	216.29950536668	0.863641620732923	0.178238705091936	4.84542131456494	1.26343278128899e-06	6.94698013840828e-06
ENSMUSG00000003848.14	726.137967028764	0.564226318399207	0.116477280619213	4.84408903950781	1.27193887279577e-06	6.99183894318683e-06
ENSMUSG00000028851.6	1109.22600993428	0.52147886374318	0.107674907892529	4.84308623011474	1.27837775537474e-06	7.02531290108645e-06
ENSMUSG00000031373.4	327.567247562588	-0.719188614015129	0.148513344236683	-4.84258581416746	1.28160256345701e-06	7.04111047704739e-06
ENSMUSG00000006782.16	243.939401699464	-0.722735141320015	0.149315093434414	-4.84033545903699	1.29620139408936e-06	7.11937110962823e-06
ENSMUSG00000018189.12	584.277608089288	0.914894136678777	0.189085258233921	4.83852704977637	1.30804895984042e-06	7.18248183628377e-06
ENSMUSG00000022350.7	3066.78424692892	-0.458444052140019	0.0947515010347393	-4.83838300326174	1.30899712809342e-06	7.18572597644074e-06
ENSMUSG00000031737.11	236.452193477088	-0.723243720389474	0.149507811563242	-4.83749787270172	1.31483791759648e-06	7.2158190084689e-06
ENSMUSG00000055065.7	9047.96322495606	-0.405629098467479	0.0838594125002851	-4.83701335811409	1.31804573490783e-06	7.23144983288587e-06
ENSMUSG00000021224.15	757.458258098703	0.504187435249133	0.104251729280349	4.83625009128909	1.32311435659961e-06	7.25727863679894e-06
ENSMUSG00000074212.7	683.336503872173	-0.548554169855968	0.11344364846618	-4.83547714898735	1.32826633301537e-06	7.28355042930817e-06
ENSMUSG00000029372.7	163.415505018138	-1.09404474226067	0.226312217600962	-4.83422748386352	1.3366367007214e-06	7.3274511390692e-06
ENSMUSG00000027935.14	341.889284513778	-0.623277192248038	0.128944747762274	-4.83367646270579	1.34034358451738e-06	7.3456677597684e-06
ENSMUSG00000060216.15	159.301184255736	0.833876155519178	0.17251569077781	4.83362499816416	1.34069030626368e-06	7.3456677597684e-06
ENSMUSG00000009112.4	873.238000216034	0.462371307456198	0.0956780800445357	4.83257301192683	1.34779657469277e-06	7.38259153471047e-06
ENSMUSG00000020175.15	126.962877177795	-0.940100210312601	0.194554301262856	-4.83207106813056	1.35120000611838e-06	7.39911118143755e-06
ENSMUSG00000038271.17	339.983819325818	-0.792420808717272	0.163993702232205	-4.83201975399793	1.35154840707281e-06	7.39911118143755e-06
ENSMUSG00000063060.6	35.75211690553	1.84096952383196	0.381032488304479	4.83152901744393	1.35488466476449e-06	7.41535678799248e-06
ENSMUSG00000020950.10	60.337780451906	-1.41213579428088	0.292363507371861	-4.83006859157963	1.36486025095055e-06	7.46792106833026e-06
ENSMUSG00000043252.8	1043.84535856595	-0.480130145961849	0.0994152641038271	-4.82954152252125	1.36847776593144e-06	7.48567761625393e-06
ENSMUSG00000032014.6	2177.40078980697	-0.582058066108617	0.120545189264428	-4.82854661940771	1.37533138529037e-06	7.52112142926807e-06
ENSMUSG00000031201.17	443.722364394139	0.66249433968814	0.137232790450704	4.82752217973822	1.38242296340092e-06	7.55784691355783e-06
ENSMUSG00000027692.16	149.861841825337	-0.849840988787615	0.176062257332373	-4.82693452682065	1.38650678802529e-06	7.57811320837527e-06
ENSMUSG00000020260.9	1791.05901165981	-0.553536414580408	0.114701099753117	-4.82590328926089	1.39370131108623e-06	7.61536575090268e-06
ENSMUSG00000020482.4	311.013671682712	0.690801699075956	0.143147396226956	4.82580694643381	1.3943752863101e-06	7.61697860829217e-06
ENSMUSG00000025056.4	8.27278555380424	6.48171361242848	1.34318914628423	4.82561494065029	1.39571941555159e-06	7.62225040953596e-06
ENSMUSG00000005672.12	13.9159404671884	3.69051515288734	0.764826393397268	4.82529785157454	1.3979419140989e-06	7.63231496299234e-06
ENSMUSG00000025956.10	402.347092187555	-0.604093063992581	0.125211034660361	-4.82459925062679	1.40285047011449e-06	7.65703508497885e-06
ENSMUSG00000029376.8	173.347637731605	-0.866241062683374	0.179620345534222	-4.82262218184149	1.41683187182742e-06	7.73124973641945e-06
ENSMUSG00000073643.11	950.584309701571	-0.50578562918912	0.104879445463942	-4.82254293919784	1.41739504238054e-06	7.73222450140743e-06
ENSMUSG00000039018.15	219.072712530572	0.74140265914511	0.153776738131425	4.82129266203757	1.42630919567643e-06	7.7787429635643e-06
ENSMUSG00000021226.7	188.628692680448	-0.921215458351321	0.191108708056692	-4.82037405683286	1.43289294248041e-06	7.81253017554124e-06
ENSMUSG00000025511.15	1317.69917806367	-0.813438121887284	0.168754619742377	-4.82024209547026	1.43384112159047e-06	7.81558071914912e-06
ENSMUSG00000109244.1	27.3818547653298	2.10473488036756	0.436688138926154	4.81976653990018	1.43726312806113e-06	7.83211029242634e-06
ENSMUSG00000020946.13	1847.00694814941	-0.448575317449492	0.0930728808200513	-4.81961354905061	1.43836568943918e-06	7.83387250358698e-06
ENSMUSG00000036073.17	221.155496288676	-0.740100483182381	0.153559728160477	-4.81962616141741	1.43827476496065e-06	7.83387250358698e-06
ENSMUSG00000031089.7	13.1134825294212	4.64959370559401	0.964907894359514	4.81869174537152	1.44502609825287e-06	7.86588651425789e-06
ENSMUSG00000079685.10	440.022527513837	0.719540345981742	0.149321858456984	4.81872080495852	1.44481567887664e-06	7.86588651425789e-06
ENSMUSG00000066441.14	739.989427624781	0.69139347951428	0.143584432894035	4.81523982495042	1.47023207808255e-06	8.00092736835828e-06
ENSMUSG00000056938.16	381.683789528127	0.77289430405657	0.16056233662413	4.81367125259197	1.48182501807512e-06	8.06183372928966e-06
ENSMUSG00000039765.15	469.060001022019	-0.581198341706718	0.120751416347452	-4.81318032771034	1.48547134870779e-06	8.07948549629868e-06
ENSMUSG00000040253.15	94.0225563082358	1.07927559631234	0.224254776877823	4.81272065343936	1.48889338589056e-06	8.0959081134363e-06
ENSMUSG00000054920.12	704.520932678734	-0.507333529658804	0.105416648328832	-4.81265092090816	1.48941317018513e-06	8.09654501921668e-06
ENSMUSG00000026779.6	298.597146965756	0.879982880083896	0.182865934207089	4.81217501717596	1.49296520431479e-06	8.11366062928698e-06
ENSMUSG00000028538.12	454.303548306876	-0.706534742309774	0.146837912859484	-4.8116642939885	1.49678618272113e-06	8.13222819836706e-06
ENSMUSG00000048612.16	10475.263977375	-0.441260215209146	0.0917112443722182	-4.81140800378035	1.49870716058203e-06	8.14046558211332e-06
ENSMUSG00000031105.16	165.976119389946	0.904536166035757	0.18801619964326	4.81094803400993	1.50216072867929e-06	8.15702077566381e-06
ENSMUSG00000053460.8	800.893225060091	-0.609270482316745	0.126680179027676	-4.8095170609416	1.51295383032978e-06	8.21341134456564e-06
ENSMUSG00000022935.16	21.2979367807367	-2.37449414469279	0.493817026520118	-4.80844931861832	1.52105579867458e-06	8.25516599183492e-06
ENSMUSG00000035901.14	2742.92591240688	-0.407273184949806	0.0847195217312944	-4.80731213570301	1.52973054367716e-06	8.30000587486789e-06
ENSMUSG00000002603.15	404.553228044186	-0.790190127635266	0.16438106778873	-4.80706287083408	1.53163835026633e-06	8.30811544298771e-06
ENSMUSG00000020407.13	27.8853915369743	1.97370356884806	0.410665490043414	4.80611012296019	1.53895153022805e-06	8.34553327125825e-06
ENSMUSG00000038677.14	133.706519521489	-1.0509982113292	0.218770466512667	-4.80411377313741	1.55438429576074e-06	8.4269505039517e-06
ENSMUSG00000097391.8	285.514369699262	-0.816320706539287	0.169924090866764	-4.80403162597678	1.55502251013767e-06	8.42813817623942e-06
ENSMUSG00000037649.10	66.9882623197711	-1.4239399715228	0.296414497686801	-4.80388099311988	1.55619345535426e-06	8.43221180281961e-06
ENSMUSG00000027217.13	64.0139595927436	-1.32885277186395	0.27663268605298	-4.80367230215684	1.55781711629262e-06	8.43873560733083e-06
ENSMUSG00000031709.15	320.983853509224	0.651081640590746	0.13556655847088	4.80267145477917	1.56562658628045e-06	8.478755560713e-06
ENSMUSG00000033152.13	125.064820162223	-1.03419015308348	0.215424995042338	-4.80069711910739	1.58114253997055e-06	8.56047770428861e-06
ENSMUSG00000038291.16	375.478028078591	-0.710271346992799	0.148007933627888	-4.79887347646186	1.59560546905918e-06	8.63645619699649e-06
ENSMUSG00000032494.12	9.34453446483791	6.662643887018	1.38839399372818	4.7988135335613	1.59608301586012e-06	8.63671616870702e-06
ENSMUSG00000032783.9	122.757822573725	1.02765745038112	0.214242448932628	4.79670324672343	1.61298285977742e-06	8.72581634232024e-06
ENSMUSG00000091512.5	498.077736760983	-0.56270404960379	0.117322932405216	-4.79619830554773	1.61705201768165e-06	8.74547659266879e-06
ENSMUSG00000067714.13	12.5891758669681	6.12861972633528	1.27816701733108	4.79485047199256	1.62796215425761e-06	8.80211427744338e-06
ENSMUSG00000040296.15	634.828512006332	-0.541542150308166	0.112949742411852	-4.79454081739756	1.63047865242294e-06	8.81335073734419e-06
ENSMUSG00000024219.16	633.720529919765	0.620307770285396	0.129407702824675	4.79343776873782	1.63947331634393e-06	8.8595886710679e-06
ENSMUSG00000037653.7	48.2208849219717	-1.46575082176764	0.305912692437616	-4.79140244259904	1.65619546041271e-06	8.9475492525467e-06
ENSMUSG00000028532.14	939.335957196675	-0.635051145110108	0.132551081761606	-4.79099179478784	1.65958914118398e-06	8.96347527556471e-06
ENSMUSG00000020865.16	95.7267794922964	-1.10294720936867	0.230284858746139	-4.78949078708006	1.67205074398256e-06	9.02835562835694e-06
ENSMUSG00000010110.17	1354.0486964695	-0.490467346513363	0.102419148540638	-4.78882468270819	1.67760961370245e-06	9.05593935901445e-06
ENSMUSG00000031730.18	228.974614101388	0.766270786699281	0.160055792731927	4.78752298570465	1.68852403773956e-06	9.11241045380224e-06
ENSMUSG00000078234.6	32.1326543488264	-1.9536685318253	0.408190476168369	-4.78616882530952	1.6999507711469e-06	9.17161526864016e-06
ENSMUSG00000028023.16	50.7986194461506	-1.47115899017139	0.307471121738181	-4.78470622494465	1.71237602406368e-06	9.23617411262676e-06
ENSMUSG00000038205.12	491.927212805483	-0.560816385882273	0.11723512893806	-4.78368890760189	1.72106987580245e-06	9.28057738338315e-06
ENSMUSG00000049929.7	495.721614357647	-0.763604303992882	0.159707806395368	-4.7812584821466	1.74201201992797e-06	9.39098597767067e-06
ENSMUSG00000055817.18	773.320497259872	0.548601679843437	0.114761014858525	4.78038365659054	1.74960986053767e-06	9.42941706665543e-06
ENSMUSG00000032440.13	8589.09125484563	-0.500401450170299	0.104716626400062	-4.77862463080651	1.76498346765605e-06	9.50972335681347e-06
ENSMUSG00000036411.10	65.121007175041	1.23314574635656	0.258069034879288	4.77835609736505	1.76734179913256e-06	9.51987915803845e-06
ENSMUSG00000020747.18	624.566561950143	0.828747292092924	0.173459516154979	4.77775627687369	1.77262052216913e-06	9.54496986454163e-06
ENSMUSG00000043733.14	4146.05328863986	-0.39788361318614	0.0832789903121453	-4.777718986443	1.77294919654182e-06	9.54496986454163e-06
ENSMUSG00000041817.14	32.0337863306394	1.84524367556096	0.386290757380328	4.77682585023436	1.78083873685069e-06	9.58487829780343e-06
ENSMUSG00000020267.6	2178.50900508275	0.413789258479615	0.0866340247611041	4.77629037344913	1.78558504947259e-06	9.60785233470558e-06
ENSMUSG00000000567.5	217.884118613374	-0.895075480718615	0.187416024361744	-4.77587486858097	1.78927633881554e-06	9.62513874288466e-06
ENSMUSG00000046491.10	82.4635089432085	-1.12743279879876	0.236078957041626	-4.77565985942565	1.79118932911758e-06	9.63027674596157e-06
ENSMUSG00000059898.9	15.9688512313751	3.09470366469867	0.648009384639401	4.77570809629676	1.79075998266761e-06	9.63027674596157e-06
ENSMUSG00000072982.1	7.8691771992531	6.42361746460151	1.34526936665143	4.77496747033705	1.79736305253568e-06	9.66088646361598e-06
ENSMUSG00000059474.13	722.689904353231	0.631208477429365	0.132266383503502	4.77225172950052	1.82177606721305e-06	9.78949042210585e-06
ENSMUSG00000022371.16	341.970323222176	-0.710004698037539	0.148789186362505	-4.77188373291933	1.82510856624123e-06	9.80477773176027e-06
ENSMUSG00000030499.9	598.189753094907	0.60217379759929	0.126208318718815	4.7712686747765	1.83069148290485e-06	9.8321432527379e-06
ENSMUSG00000019966.18	576.377701211826	-0.72071009270929	0.151079573452049	-4.77040063220747	1.83859868277333e-06	9.87197391540886e-06
ENSMUSG00000004891.16	2047.41686751509	0.749709773783908	0.157227358008449	4.76831629864073	1.85771958755894e-06	9.97197689979584e-06
ENSMUSG00000023017.10	117.156615753996	-0.968153809624391	0.203053549188573	-4.76797284998589	1.8608885376024e-06	9.98632151430719e-06
ENSMUSG00000002014.12	1749.7120282518	-0.497401998265744	0.104343009782091	-4.76698917641455	1.86999351565176e-06	1.0032505232851e-05
ENSMUSG00000021987.9	1738.39178560148	-0.495081765912237	0.103861680095582	-4.7667413569338	1.87229409809606e-06	1.00421685048054e-05
ENSMUSG00000031960.14	5934.96665250604	-0.431588878722803	0.090579784579429	-4.76473730564401	1.89099848197491e-06	1.01397859934804e-05
ENSMUSG00000014226.10	2196.74188783813	0.710122725469665	0.149090065670547	4.76304522555424	1.9069308122061e-06	1.02219516607344e-05
ENSMUSG00000095026.2	13.917135453037	5.36207368852295	1.12577604833539	4.76300210548223	1.90733850363416e-06	1.02219516607344e-05
ENSMUSG00000043411.15	2054.32469472489	0.422480778686284	0.0887109967861124	4.76243976499228	1.91266299068789e-06	1.0247755773182e-05
ENSMUSG00000031262.12	227.975907344751	0.714627973584719	0.150064085640379	4.76215192019554	1.91539395449464e-06	1.02596541387795e-05
ENSMUSG00000028986.12	639.636458058755	-0.564735248002333	0.118623536036432	-4.76073523747336	1.92888959311209e-06	1.03291909289741e-05
ENSMUSG00000093930.2	3175.50945184815	0.741330735950215	0.155749899811591	4.75975096514986	1.93831972628832e-06	1.0376925733814e-05
ENSMUSG00000008090.14	467.112417543495	-0.59969062709735	0.126075115152188	-4.75661375659623	1.96867322528045e-06	1.05366199664465e-05
ENSMUSG00000066306.13	3232.31524181179	0.509173982891608	0.107083438060841	4.75492748563336	1.98517658907258e-06	1.06221210359424e-05
ENSMUSG00000027303.18	1582.29555777996	-0.420731138152621	0.0884865879551991	-4.75474473448607	1.98697311743702e-06	1.06270313149674e-05
ENSMUSG00000047284.14	669.797818254019	0.57213582553149	0.120329909831724	4.75472662060161	1.98715127035396e-06	1.06270313149674e-05
ENSMUSG00000045934.15	468.060816435745	0.569446917753808	0.119807592245884	4.75301195090471	2.00408497043148e-06	1.07147409160958e-05
ENSMUSG00000079491.9	70.5544886133545	-1.26555477212208	0.266351633138291	-4.75144363565813	2.01969461351276e-06	1.07953267646237e-05
ENSMUSG00000037656.9	1298.37918952493	-0.531856873600124	0.111954678767526	-4.75064445233703	2.02769384204882e-06	1.08352027042035e-05
ENSMUSG00000071659.4	3517.18043758727	0.427772940847875	0.0900479451935743	4.75050196790499	2.02912319774006e-06	1.08399599522203e-05
ENSMUSG00000029149.14	56.5224728536751	1.41283036939599	0.297582372255737	4.74769509593743	2.05747891090404e-06	1.09885221621403e-05
ENSMUSG00000096210.2	2417.23086529124	0.524355049449671	0.110463579820846	4.74685910324553	2.06599761727265e-06	1.10310887116618e-05
ENSMUSG00000086266.1	41.0384600098204	1.57564018345395	0.331954293850068	4.74655762147065	2.06907799871864e-06	1.10446032381828e-05
ENSMUSG00000027115.14	199.78956691475	0.88085968847592	0.185648572890323	4.7447695113515	2.08743883608615e-06	1.11396550201752e-05
ENSMUSG00000029598.12	2145.45418626483	-0.658373392090101	0.138776843579234	-4.74411562555973	2.09419212324433e-06	1.11727288973725e-05
ENSMUSG00000033065.14	778.43509797446	-0.52912093161752	0.111538390659332	-4.74384584975408	2.09698445956552e-06	1.11846587567489e-05
ENSMUSG00000034271.16	564.546243516161	-0.711685566881385	0.150034442093299	-4.74348127637802	2.10076368804524e-06	1.12018446669885e-05
ENSMUSG00000034248.7	1570.14204379049	0.434709140511399	0.0916698183531309	4.74211848917177	2.11494858102309e-06	1.1274492594701e-05
ENSMUSG00000040189.18	33.8042237169429	1.76612920136253	0.372768508646012	4.73787125360336	2.15974946931762e-06	1.15102683087831e-05
ENSMUSG00000022367.7	765.450821200792	-0.561199745339329	0.118452190423321	-4.73777431496815	2.16078256490399e-06	1.15127227914916e-05
ENSMUSG00000028937.14	1717.63544846535	0.543953430049942	0.114814647132051	4.73766582607122	2.16193931685901e-06	1.15127849002651e-05
ENSMUSG00000037405.8	223.330761998885	-0.937969280675793	0.197980533123003	-4.73768438684344	2.16174137233064e-06	1.15127849002651e-05
ENSMUSG00000037773.14	442.758300319865	-0.628101473769783	0.132581661094601	-4.7374687312268	2.16404234264428e-06	1.15209328636196e-05
ENSMUSG00000071379.2	977.060186787898	0.6921372129724	0.146152418995354	4.73572191093466	2.1827671917718e-06	1.16175443864868e-05
ENSMUSG00000032076.20	103.026598585922	1.19990364283601	0.253378611106896	4.73561536072116	2.18391436583814e-06	1.16205742440522e-05
ENSMUSG00000040093.16	87.4395548177721	1.16485105381765	0.246007605884721	4.73502048698242	2.19032972831767e-06	1.16516270309555e-05
ENSMUSG00000020085.15	245.238200319385	-0.672269811966987	0.142000327421946	-4.7342835342159	2.19830242971865e-06	1.16909455849729e-05
ENSMUSG00000049191.12	176.700673982294	-0.812149850553719	0.171552142307122	-4.73412829260836	2.19998545644321e-06	1.16968026330407e-05
ENSMUSG00000026620.11	298.334272604917	-0.684250312999386	0.144553554769733	-4.73354193253402	2.20635355457605e-06	1.1727559417239e-05
ENSMUSG00000115338.2	365.38487331263	0.814103243711618	0.171999958392975	4.73315953862968	2.21051603313486e-06	1.17465793853794e-05
ENSMUSG00000036661.14	67.8254877769822	1.20216085614644	0.254044544445492	4.73208688173338	2.22223252789786e-06	1.18057203886315e-05
ENSMUSG00000060227.15	1237.10006867644	-0.59633544216197	0.126037471259245	-4.73141388988498	2.22961395275774e-06	1.18418059593377e-05
ENSMUSG00000027238.17	154.848961197025	-0.831907579826371	0.175843336516427	-4.73095879722833	2.23461878073176e-06	1.18652533517175e-05
ENSMUSG00000014245.8	131.677023863362	0.952647934033751	0.201387840586652	4.73041436493209	2.24062028422264e-06	1.18939790589094e-05
ENSMUSG00000037890.13	396.190805551849	-0.611009222266806	0.129197165920864	-4.72927728647749	2.25320473268955e-06	1.19576249049674e-05
ENSMUSG00000048834.16	25.5702909563609	-2.04841089408409	0.433158036799891	-4.72901509393074	2.25611612460563e-06	1.19699163676966e-05
ENSMUSG00000026051.8	173.873071807036	-1.19594156308193	0.252947232753892	-4.72802785806925	2.26711085494743e-06	1.20250765157697e-05
ENSMUSG00000059851.15	434.362330982545	0.648176403275125	0.137132032384989	4.72665935159053	2.28243687553358e-06	1.21031752882988e-05
ENSMUSG00000074923.10	27.257072490887	2.17558255616184	0.460379778894287	4.7256257896188	2.29407771335485e-06	1.21616964566674e-05
ENSMUSG00000049907.8	66.9539456922137	-1.46902206470777	0.310922543333494	-4.72472034017843	2.30432246815589e-06	1.22127876092985e-05
ENSMUSG00000017679.16	985.850551396411	-0.445010581474669	0.0941992509222059	-4.72414140365277	2.31089588349765e-06	1.22443990580687e-05
ENSMUSG00000026806.15	303.301258860692	0.641485943761825	0.135795820303756	4.72390050243751	2.31363644807617e-06	1.22556906475015e-05
ENSMUSG00000026427.16	894.764832231457	0.529964451069431	0.112190078294535	4.72380854996912	2.31468334966822e-06	1.22580070569209e-05
ENSMUSG00000033420.12	3845.5093645726	-0.49113136377497	0.103978060633375	-4.7234133891638	2.31918753281546e-06	1.22786263585712e-05
ENSMUSG00000042203.8	388.961861847566	0.615467353872729	0.130338010833684	4.72208644228955	2.33437420335851e-06	1.23557769100113e-05
ENSMUSG00000025158.7	409.494287767654	0.656445194663589	0.139023450684998	4.72183067985396	2.33731231385302e-06	1.23680726334096e-05
ENSMUSG00000072791.11	7.76828613474669	6.39083760000325	1.35374807889787	4.72084703175073	2.34864524449202e-06	1.24247720537347e-05
ENSMUSG00000068284.14	893.534298251332	0.485507076600637	0.102865652034962	4.71981722757779	2.360566477533e-06	1.24845530589778e-05
ENSMUSG00000022568.17	1107.65494358809	0.624086874649256	0.132233718840088	4.71957440298546	2.36338591962217e-06	1.24961777732744e-05
ENSMUSG00000023175.15	10337.3484411049	-0.461601076834208	0.0978152314305193	-4.71911245399542	2.36875854878799e-06	1.25212925602074e-05
ENSMUSG00000022443.17	25352.0367985222	-0.495361806380866	0.104999113715791	-4.71777131111507	2.38442303375039e-06	1.26007827497117e-05
ENSMUSG00000086429.9	134.447007383616	-0.951427185070764	0.201684087174697	-4.71741324959686	2.3886219665105e-06	1.2619655938674e-05
ENSMUSG00000027460.7	66.645658890241	-1.31438005778337	0.278630470519045	-4.71728757926184	2.39009736566081e-06	1.26241339187569e-05
ENSMUSG00000050092.3	12.3947603150736	4.14688783809192	0.879105732118142	4.71716619126153	2.39152331989171e-06	1.26250330575958e-05
ENSMUSG00000063888.7	1656.66966061732	0.447030103048264	0.0947663207498941	4.71718327261073	2.39132261459273e-06	1.26250330575958e-05
ENSMUSG00000032698.15	12.3650507186084	3.80370371046081	0.806446360620895	4.71662331953768	2.39791047638762e-06	1.26554288344363e-05
ENSMUSG00000036246.14	415.017301171585	0.557748251749049	0.118258246244034	4.71635821994262	2.40103545357721e-06	1.26685964052822e-05
ENSMUSG00000021890.6	1302.69175763415	0.449710336796521	0.0953947489876637	4.7142043096594	2.42657095083448e-06	1.27999707973189e-05
ENSMUSG00000025081.13	18.3195077122659	2.66269883990959	0.564912777046665	4.71346896034117	2.43534836757033e-06	1.28429019079738e-05
ENSMUSG00000039968.9	378.336006306799	0.877473968387149	0.186226891371235	4.71185424363844	2.45472933156635e-06	1.29417140532607e-05
ENSMUSG00000052533.14	1311.50610692055	0.544467818486237	0.115602849471863	4.70981313154188	2.47944013842607e-06	1.30685667899008e-05
ENSMUSG00000071552.5	13.2244787759419	4.22892881740711	0.897964220090884	4.70946249615502	2.48370908360369e-06	1.30876368587796e-05
ENSMUSG00000039652.16	137.8791951927	0.902175153277409	0.191618867424487	4.70817495898694	2.49944530239388e-06	1.31671066650606e-05
ENSMUSG00000025202.8	13.5507317534378	5.30978050051247	1.12785930647636	4.70783941757876	2.50356196815417e-06	1.31853389354751e-05
ENSMUSG00000020838.12	23.7373239425056	2.09396005494598	0.444811948775225	4.70751754918372	2.50751699906646e-06	1.31992544024158e-05
ENSMUSG00000036989.16	946.947030632985	-0.587584767445602	0.124817644267208	-4.70754572316481	2.50717056550836e-06	1.31992544024158e-05
ENSMUSG00000029703.10	536.690698168582	0.583253174327931	0.123915796802323	4.70685085662136	2.51572822120236e-06	1.32390115341369e-05
ENSMUSG00000028080.16	850.093620819377	0.526506519761052	0.111868127297008	4.70649265776289	2.52015057827019e-06	1.32588141883456e-05
ENSMUSG00000030346.16	150.283245429018	0.973447870513148	0.206839003443823	4.70630710023478	2.52244442225137e-06	1.32674110496025e-05
ENSMUSG00000097974.1	13.9086423974762	5.35856525863888	1.13889392963168	4.7050608658278	2.53790226088713e-06	1.33452245454808e-05
ENSMUSG00000028047.11	834.961632383513	-0.696162916850122	0.14796736389866	-4.70484097646634	2.54063910890865e-06	1.33561231900484e-05
ENSMUSG00000033436.13	2002.14202631224	-0.41969200164665	0.0892150012084696	-4.70427614147481	2.54768230620144e-06	1.33896486704387e-05
ENSMUSG00000034647.15	1047.83736339644	-0.596274795383536	0.126769855401155	-4.70360081658736	2.55612785565198e-06	1.34305249337471e-05
ENSMUSG00000028233.6	602.194774753961	0.528244203189429	0.112309775699457	4.70345702232564	2.5579296001053e-06	1.34364807729669e-05
ENSMUSG00000060288.13	185.534607427489	0.830391119699699	0.176563115587169	4.70308374961664	2.56261240451369e-06	1.34575633925206e-05
ENSMUSG00000040722.7	625.304551498011	-0.502870407658334	0.106963550584141	-4.70132493650497	2.58478813118652e-06	1.3570475128433e-05
ENSMUSG00000030512.13	587.81019297969	0.691713305667428	0.147204785097195	4.69898655271775	2.61455666729376e-06	1.37196109829213e-05
ENSMUSG00000031562.15	370.455577040969	0.658240984478372	0.140081483728941	4.69898638246919	2.61455884655631e-06	1.37196109829213e-05
ENSMUSG00000069601.14	1199.82185150314	0.44166875486128	0.0940065868701041	4.69827455252222	2.62368586688316e-06	1.37639121866127e-05
ENSMUSG00000029765.12	224.327120663332	-0.812446792687662	0.17295544848653	-4.69743393340358	2.63450359162855e-06	1.38170574388281e-05
ENSMUSG00000036639.12	151.052511561497	0.950988163923426	0.202509523591511	4.69601699247339	2.65283482237137e-06	1.39095704323973e-05
ENSMUSG00000028600.15	602.000515027441	-0.890999757367783	0.189798844133114	-4.69444248429083	2.67334811690034e-06	1.40134733927612e-05
ENSMUSG00000067276.5	2353.1561524727	-0.517062598465725	0.110150237121261	-4.69415783369132	2.67707286590224e-06	1.40293409402039e-05
ENSMUSG00000044519.8	7.28711086976275	6.31088535227856	1.34449083648197	4.69388498681909	2.68064783389078e-06	1.40444154882428e-05
ENSMUSG00000061458.9	752.23537822472	0.607252844577747	0.12938990058202	4.69320126104288	2.68962646769497e-06	1.40877856244883e-05
ENSMUSG00000042595.7	341.785274036667	0.746083546520839	0.158984100741201	4.69281860917236	2.69466401113553e-06	1.4110495816644e-05
ENSMUSG00000050730.17	926.031596600514	-0.508136664946546	0.108291327605063	-4.69231171308301	2.70135115118414e-06	1.41418299786542e-05
ENSMUSG00000026721.16	736.739663141391	-0.627620941985388	0.133768526206758	-4.69184313965836	2.70754688922746e-06	1.4170575962672e-05
ENSMUSG00000039070.5	85.3688533492266	-1.20058130160188	0.255890254216943	-4.69178205037865	2.70835564977794e-06	1.41711203241569e-05
ENSMUSG00000037962.7	32.9185262440369	1.86345827498377	0.397207063358137	4.69140266346072	2.71338354376789e-06	1.41937347289503e-05
ENSMUSG00000006418.17	795.612520395939	0.53813450797322	0.114722579501979	4.6907462359137	2.72210413364751e-06	1.4235648873702e-05
ENSMUSG00000051498.7	55.7318599733262	-1.37880980532194	0.29396488548881	-4.69038947637991	2.72685493168183e-06	1.42567860026672e-05
ENSMUSG00000030917.13	312.637620857665	-0.65560055966265	0.139866632092572	-4.68732641841791	2.76797296263539e-06	1.44680011262471e-05
ENSMUSG00000027107.3	19.8376957088824	2.39962579090712	0.512051221844613	4.68630029289397	2.78188007641702e-06	1.45369138712561e-05
ENSMUSG00000026811.18	752.57771950511	-0.509937472017085	0.108864508089473	-4.68414803838531	2.81126778199777e-06	1.46866647338039e-05
ENSMUSG00000052331.14	441.886054282953	-0.601996033149524	0.128529041659721	-4.68373548402626	2.81693487812824e-06	1.47124484491955e-05
ENSMUSG00000021702.7	31.8796414707128	-1.94092377484963	0.414416820412615	-4.68350626530348	2.82008830069595e-06	1.47250936251348e-05
ENSMUSG00000060988.12	110.46932144461	-1.02962433884317	0.219866313936264	-4.68295629471299	2.82766821113447e-06	1.47608391457663e-05
ENSMUSG00000110020.1	13.4361220465652	4.28096760342952	0.914329561396196	4.68208377392109	2.83973375937084e-06	1.48199757159172e-05
ENSMUSG00000054855.13	101.171808603601	-1.00008898812894	0.21365072229872	-4.68095299359976	2.85544413049189e-06	1.48980982293542e-05
ENSMUSG00000028007.13	1300.70044113369	-0.459457486026335	0.0981689444915524	-4.68027326163085	2.86492800807839e-06	1.49437023051726e-05
ENSMUSG00000040329.14	46.9441521505618	-1.58044534006988	0.337713067873313	-4.67984656330429	2.87089689796288e-06	1.49709530145844e-05
